Audio_name,mel-spec_1,mel-spec_2,mel-spec_3,mel-spec_4,mel-spec_5,mel-spec_6,mel-spec_7,mel-spec_8,mel-spec_9,mel-spec_10,mel-spec_11,mel-spec_12,mel-spec_13,mel-spec_14,mel-spec_15,mel-spec_16,mel-spec_17,mel-spec_18,mel-spec_19,mel-spec_20,mel-spec_21,mel-spec_22,mel-spec_23,mel-spec_24,mel-spec_25,mel-spec_26,mel-spec_27,mel-spec_28,mel-spec_29,mel-spec_30,mel-spec_31,mel-spec_32,mel-spec_33,mel-spec_34,mel-spec_35,mel-spec_36,mel-spec_37,mel-spec_38,mel-spec_39,mel-spec_40,mel-spec_41,mel-spec_42,mel-spec_43,mel-spec_44,mel-spec_45,mel-spec_46,mel-spec_47,mel-spec_48,mel-spec_49,mel-spec_50,mel-spec_51,mel-spec_52,mel-spec_53,mel-spec_54,mel-spec_55,mel-spec_56,mel-spec_57,mel-spec_58,mel-spec_59,mel-spec_60,mel-spec_61,mel-spec_62,mel-spec_63,mel-spec_64,mel-spec_65,mel-spec_66,mel-spec_67,mel-spec_68,mel-spec_69,mel-spec_70,mel-spec_71,mel-spec_72,mel-spec_73,mel-spec_74,mel-spec_75,mel-spec_76,mel-spec_77,mel-spec_78,mel-spec_79,mel-spec_80,mel-spec_81,mel-spec_82,mel-spec_83,mel-spec_84,mel-spec_85,mel-spec_86,mel-spec_87,mel-spec_88,mel-spec_89,mel-spec_90,mel-spec_91,mel-spec_92,mel-spec_93,mel-spec_94,mel-spec_95,mel-spec_96,mel-spec_97,mel-spec_98,mel-spec_99,mel-spec_100,mel-spec_101,mel-spec_102,mel-spec_103,mel-spec_104,mel-spec_105,mel-spec_106,mel-spec_107,mel-spec_108,mel-spec_109,mel-spec_110,mel-spec_111,mel-spec_112,mel-spec_113,mel-spec_114,mel-spec_115,mel-spec_116,mel-spec_117,mel-spec_118,mel-spec_119,mel-spec_120,mel-spec_121,mel-spec_122,mel-spec_123,mel-spec_124,mel-spec_125,mel-spec_126,mel-spec_127,mel-spec_128,Label
bonafide_LA_D_1336221.flac,-48.70158004760742,-30.770097732543945,-14.761270523071289,-13.069125175476074,-15.220996856689453,-15.867668151855469,-8.730178833007812,-4.933382034301758,-8.572813034057617,-14.230198860168457,-19.260282516479492,-20.290937423706055,-20.289167404174805,-17.427099227905273,-13.995490074157715,-12.971818923950195,-15.011425018310547,-17.679882049560547,-20.5739803314209,-20.642562866210938,-19.500770568847656,-18.310762405395508,-17.310985565185547,-17.87164878845215,-18.263160705566406,-20.23807144165039,-22.414901733398438,-24.934953689575195,-26.18315315246582,-24.65346336364746,-24.16881561279297,-25.100805282592773,-25.523475646972656,-27.165376663208008,-29.176095962524414,-28.93170738220215,-25.060916900634766,-23.675439834594727,-23.88859748840332,-23.63851547241211,-24.138465881347656,-24.90904998779297,-26.30194854736328,-26.241172790527344,-25.38534164428711,-24.63406753540039,-23.920372009277344,-23.978960037231445,-25.026655197143555,-27.606107711791992,-29.1962833404541,-27.072105407714844,-24.721111297607422,-24.602989196777344,-25.24612045288086,-27.58432960510254,-28.729202270507812,-27.742483139038086,-26.09379768371582,-26.396135330200195,-27.769807815551758,-31.719127655029297,-31.864341735839844,-29.687570571899414,-30.41838264465332,-33.07891082763672,-34.795387268066406,-32.16740036010742,-31.58110809326172,-33.08964920043945,-34.76594543457031,-31.51021385192871,-31.736116409301758,-35.02455520629883,-31.695510864257812,-30.337242126464844,-32.54267120361328,-31.568161010742188,-30.808767318725586,-33.2716178894043,-34.322486877441406,-33.137210845947266,-33.38949966430664,-33.156707763671875,-31.40207290649414,-32.30397415161133,-32.326446533203125,-32.496917724609375,-35.30470275878906,-33.90589141845703,-35.82414245605469,-35.06254577636719,-36.1583251953125,-37.570247650146484,-38.36583709716797,-38.092498779296875,-38.401668548583984,-40.71296691894531,-41.91697692871094,-42.68692398071289,-42.878231048583984,-42.45395278930664,-40.4474983215332,-40.52143859863281,-40.69673538208008,-41.48191452026367,-41.22355270385742,-40.339500427246094,-40.10673522949219,-38.282569885253906,-35.735931396484375,-34.50886535644531,-34.91095733642578,-36.29935836791992,-39.65656280517578,-46.159297943115234,-48.91403579711914,-48.91403579711914,-48.91403579711914,-48.91403579711914,-48.91403579711914,-48.91403579711914,-48.91403579711914,-48.91403579711914,-48.91403579711914,-48.91403579711914,-48.91403579711914,-48.91403579711914,True
bonafide_LA_E_8458018.flac,-46.76309585571289,-31.169912338256836,-15.821854591369629,-14.053180694580078,-14.948596954345703,-15.861077308654785,-14.90703296661377,-14.613545417785645,-14.995344161987305,-17.55660629272461,-20.058523178100586,-20.83002471923828,-21.470361709594727,-22.979736328125,-22.507213592529297,-22.89322280883789,-21.7522029876709,-20.058319091796875,-20.05732536315918,-22.182781219482422,-25.19929313659668,-26.40327262878418,-26.30413818359375,-26.672338485717773,-25.792049407958984,-25.19395637512207,-24.995859146118164,-27.384252548217773,-29.451339721679688,-29.46334457397461,-27.784957885742188,-29.59422492980957,-30.391260147094727,-31.50592613220215,-32.64105987548828,-34.381996154785156,-33.75763702392578,-33.92026901245117,-35.07450866699219,-35.90483093261719,-35.634559631347656,-34.206031799316406,-33.323482513427734,-32.56684875488281,-32.94499206542969,-34.06437683105469,-34.9420166015625,-34.49162673950195,-32.857643127441406,-32.58219909667969,-33.07258605957031,-34.75880432128906,-35.9322509765625,-35.272518157958984,-33.86579132080078,-33.9986686706543,-34.26149368286133,-35.07338333129883,-34.86274719238281,-33.86362838745117,-33.396759033203125,-34.17499923706055,-34.885986328125,-33.7504768371582,-32.586246490478516,-33.38637161254883,-34.640045166015625,-33.0903434753418,-32.84187316894531,-33.391265869140625,-34.18986892700195,-32.974422454833984,-32.32046127319336,-33.074649810791016,-31.502227783203125,-30.383949279785156,-30.8692569732666,-30.35251235961914,-30.18218231201172,-31.424530029296875,-31.278493881225586,-30.505020141601562,-30.80572509765625,-30.172504425048828,-30.896230697631836,-31.175453186035156,-31.82332992553711,-33.943763732910156,-33.860416412353516,-35.69193649291992,-35.6923713684082,-35.89115905761719,-35.750877380371094,-36.99598693847656,-36.873748779296875,-37.89934539794922,-37.513858795166016,-37.20365524291992,-37.84091567993164,-39.22248840332031,-40.4400634765625,-41.10279846191406,-41.39412307739258,-41.79848098754883,-41.89796829223633,-41.39898681640625,-41.06853485107422,-40.97860336303711,-41.04773712158203,-40.878719329833984,-39.78163528442383,-39.89433670043945,-40.65419006347656,-40.8271484375,-42.27610778808594,-45.43726348876953,-46.998382568359375,-46.998382568359375,-46.998382568359375,-46.998382568359375,-46.998382568359375,-46.998382568359375,-46.998382568359375,-46.998382568359375,-46.998382568359375,-46.998382568359375,-46.998382568359375,-46.998382568359375,True
bonafide_LA_E_9035219.flac,-44.40501022338867,-27.157554626464844,-9.797730445861816,-1.6352829933166504,0.5870153903961182,-3.045626163482666,-5.196616172790527,-7.562393665313721,-9.229048728942871,-9.993560791015625,-9.879005432128906,-10.693146705627441,-10.903483390808105,-10.31529712677002,-8.86865520477295,-9.357398986816406,-10.49089527130127,-8.50932502746582,-5.601135730743408,-5.495553016662598,-10.16702938079834,-12.995462417602539,-12.512855529785156,-12.037546157836914,-13.139001846313477,-17.34208869934082,-18.841386795043945,-19.1759033203125,-20.96402359008789,-23.10191535949707,-24.904054641723633,-27.716163635253906,-27.614559173583984,-25.33052635192871,-21.972806930541992,-22.0646915435791,-23.798357009887695,-25.157129287719727,-24.151336669921875,-23.413000106811523,-24.635723114013672,-24.62027359008789,-25.39156723022461,-26.27068328857422,-25.552854537963867,-23.72816276550293,-23.318443298339844,-24.79764175415039,-24.41204833984375,-22.12098503112793,-21.09748649597168,-21.504152297973633,-18.79806137084961,-18.02974510192871,-19.197566986083984,-18.04702377319336,-16.18424415588379,-16.491413116455078,-16.562952041625977,-16.27403450012207,-17.16523551940918,-19.500469207763672,-19.531997680664062,-20.66712760925293,-20.794837951660156,-19.33902931213379,-20.609588623046875,-21.958438873291016,-22.864574432373047,-25.095491409301758,-26.334714889526367,-27.879138946533203,-28.050830841064453,-27.11844253540039,-27.309656143188477,-27.105127334594727,-28.19627571105957,-28.39874267578125,-29.162195205688477,-29.037677764892578,-27.992412567138672,-26.644332885742188,-24.40178871154785,-24.790185928344727,-24.46813201904297,-24.430278778076172,-24.332782745361328,-25.105939865112305,-25.796485900878906,-27.019845962524414,-28.0996150970459,-29.20341682434082,-29.063508987426758,-28.304271697998047,-28.2695369720459,-28.691343307495117,-29.8181209564209,-31.712379455566406,-33.411991119384766,-35.74553680419922,-37.36294937133789,-38.52206039428711,-39.39411544799805,-39.5748291015625,-39.6806526184082,-39.407470703125,-39.65632247924805,-39.90102767944336,-40.10820007324219,-39.2269401550293,-39.515506744384766,-39.701255798339844,-40.075626373291016,-41.8260383605957,-44.43864440917969,-47.04902648925781,-47.646358489990234,-47.646358489990234,-47.646358489990234,-47.646358489990234,-47.646358489990234,-47.646358489990234,-47.646358489990234,-47.646358489990234,-47.646358489990234,-47.646358489990234,-47.646358489990234,-47.646358489990234,True
bonafide_LA_D_8215973.flac,-47.00347900390625,-40.12281036376953,-24.50149917602539,-22.513675689697266,-25.667856216430664,-29.355688095092773,-27.626846313476562,-23.535816192626953,-20.614513397216797,-18.98455238342285,-21.55502700805664,-26.099050521850586,-28.93256187438965,-30.4312686920166,-29.491626739501953,-29.568410873413086,-28.95377540588379,-27.3839054107666,-26.249364852905273,-25.988506317138672,-27.323328018188477,-28.700857162475586,-29.17134666442871,-30.440343856811523,-31.10296630859375,-30.888036727905273,-30.438854217529297,-30.404338836669922,-31.341211318969727,-31.308507919311523,-30.80037498474121,-32.324825286865234,-32.879669189453125,-33.37784957885742,-33.128013610839844,-32.96649932861328,-32.69274139404297,-32.209991455078125,-32.44975662231445,-32.32764434814453,-33.4312858581543,-35.096458435058594,-35.03361129760742,-34.149566650390625,-34.12134552001953,-34.62228012084961,-34.1451301574707,-32.414886474609375,-30.9771728515625,-31.616662979125977,-33.19206237792969,-33.958290100097656,-34.17760467529297,-33.07716369628906,-31.38544273376465,-30.868793487548828,-32.65538787841797,-34.05066680908203,-33.028953552246094,-31.420673370361328,-30.98528480529785,-31.8822078704834,-33.21424102783203,-32.665958404541016,-31.524517059326172,-32.02887725830078,-33.33390426635742,-34.529205322265625,-35.04008102416992,-35.91642379760742,-37.951141357421875,-37.13810348510742,-36.77808380126953,-37.66045379638672,-34.612159729003906,-34.4630126953125,-36.44185256958008,-34.93431854248047,-34.300865173339844,-35.65056610107422,-34.07233810424805,-34.24138259887695,-35.8480339050293,-35.20494842529297,-35.5557861328125,-35.65080642700195,-35.60852813720703,-35.98467254638672,-35.5308952331543,-35.56393814086914,-34.92948532104492,-35.594764709472656,-34.92552947998047,-36.364768981933594,-36.12379837036133,-36.728004455566406,-37.231712341308594,-39.018951416015625,-39.8433723449707,-39.73603439331055,-39.88190460205078,-40.25445556640625,-40.83973693847656,-41.460113525390625,-42.484092712402344,-42.910274505615234,-42.739967346191406,-42.00566864013672,-41.060203552246094,-40.97705078125,-41.62371826171875,-41.0,-40.718666076660156,-41.36899948120117,-43.21541213989258,-45.97438430786133,-47.033016204833984,-47.033016204833984,-47.033016204833984,-47.033016204833984,-47.033016204833984,-47.033016204833984,-47.033016204833984,-47.033016204833984,-47.033016204833984,-47.033016204833984,-47.033016204833984,-47.033016204833984,True
bonafide_LA_T_5521272.flac,-49.50802993774414,-41.2454833984375,-26.064533233642578,-25.36760902404785,-26.35913848876953,-22.85604476928711,-17.920597076416016,-16.7603702545166,-20.60344123840332,-24.469627380371094,-26.815641403198242,-25.522768020629883,-23.29410743713379,-22.26080894470215,-21.159215927124023,-22.447376251220703,-22.772478103637695,-23.431293487548828,-24.566104888916016,-24.378698348999023,-23.233076095581055,-22.63290786743164,-22.65810775756836,-23.664257049560547,-24.806116104125977,-26.352994918823242,-26.470714569091797,-25.862932205200195,-26.866947174072266,-28.04079818725586,-29.169635772705078,-29.549861907958984,-29.198514938354492,-28.715803146362305,-27.48004913330078,-26.99600601196289,-28.85203742980957,-30.323762893676758,-29.675647735595703,-27.47144317626953,-26.61469268798828,-27.293956756591797,-27.96727180480957,-28.489177703857422,-29.455379486083984,-29.3538818359375,-28.011308670043945,-29.340532302856445,-32.89741516113281,-34.638580322265625,-33.039825439453125,-31.509241104125977,-30.93424415588379,-32.641563415527344,-33.703792572021484,-32.466697692871094,-31.338714599609375,-30.85377311706543,-32.82585906982422,-32.761165618896484,-30.048587799072266,-29.20656394958496,-30.703012466430664,-32.3360595703125,-29.5611629486084,-29.515626907348633,-30.78067398071289,-30.170360565185547,-30.068437576293945,-31.058246612548828,-33.44334411621094,-32.296878814697266,-33.862586975097656,-35.969215393066406,-34.80868911743164,-35.2122802734375,-33.599796295166016,-32.69479751586914,-32.96473693847656,-30.250694274902344,-30.391286849975586,-31.01577377319336,-31.039356231689453,-32.024600982666016,-31.428020477294922,-33.04391860961914,-32.873538970947266,-32.85051345825195,-32.71559524536133,-33.13007354736328,-32.042850494384766,-31.9178409576416,-30.770933151245117,-31.31422996520996,-31.566364288330078,-33.3226203918457,-34.844215393066406,-35.061187744140625,-36.35285186767578,-36.866302490234375,-36.95708465576172,-37.89516830444336,-37.94242477416992,-37.81346893310547,-38.81855010986328,-39.13005447387695,-39.41301345825195,-38.710323333740234,-38.408958435058594,-37.88330841064453,-38.65800476074219,-39.05465316772461,-39.774009704589844,-40.9362907409668,-42.71402359008789,-46.63054656982422,-49.564231872558594,-49.564231872558594,-49.564231872558594,-49.564231872558594,-49.564231872558594,-49.564231872558594,-49.564231872558594,-49.564231872558594,-49.564231872558594,-49.564231872558594,-49.564231872558594,-49.564231872558594,True
bonafide_LA_D_8457325.flac,-45.61162185668945,-34.55243682861328,-16.987234115600586,-10.288701057434082,-7.650393009185791,-13.85759449005127,-20.6698055267334,-21.874526977539062,-20.934171676635742,-17.352434158325195,-17.46388816833496,-20.01861000061035,-23.438980102539062,-24.706298828125,-23.05162239074707,-21.1133975982666,-19.47648048400879,-20.105077743530273,-22.37807273864746,-24.192846298217773,-24.064870834350586,-24.294189453125,-25.89848518371582,-29.202316284179688,-30.346590042114258,-30.6802921295166,-30.436281204223633,-30.9632511138916,-32.4570198059082,-33.18442916870117,-31.870567321777344,-31.02509307861328,-29.8443660736084,-29.434341430664062,-29.500864028930664,-30.708297729492188,-31.13036346435547,-29.11260414123535,-28.42376136779785,-29.097061157226562,-31.2506160736084,-31.341278076171875,-29.751907348632812,-29.368804931640625,-29.847177505493164,-29.299917221069336,-28.77471351623535,-28.666234970092773,-28.261381149291992,-28.344575881958008,-28.936052322387695,-29.087890625,-29.599740982055664,-30.70853614807129,-29.888097763061523,-29.09124183654785,-30.066423416137695,-28.956710815429688,-28.95294189453125,-30.078407287597656,-30.894983291625977,-30.974199295043945,-30.796493530273438,-31.000158309936523,-31.36505699157715,-32.00759506225586,-31.787538528442383,-32.40353012084961,-31.444101333618164,-31.218191146850586,-30.99509620666504,-30.994497299194336,-30.38399314880371,-29.82356834411621,-29.776329040527344,-29.700719833374023,-29.854841232299805,-29.701173782348633,-29.856536865234375,-30.180978775024414,-30.67609214782715,-30.407638549804688,-29.92780303955078,-29.859092712402344,-29.67302894592285,-30.03310203552246,-30.763391494750977,-31.761123657226562,-32.56370544433594,-33.21821212768555,-34.03177261352539,-35.10293960571289,-36.96493911743164,-37.8840217590332,-37.172611236572266,-37.006622314453125,-36.27101516723633,-36.241363525390625,-36.73527908325195,-37.00465774536133,-36.864261627197266,-36.1385612487793,-35.21088409423828,-35.41791915893555,-35.28285217285156,-34.8498649597168,-35.37218475341797,-36.001617431640625,-36.17909240722656,-37.16840744018555,-37.577667236328125,-37.49156951904297,-37.506900787353516,-38.056739807128906,-39.22239685058594,-43.34799575805664,-46.30508041381836,-46.30508041381836,-46.30508041381836,-46.30508041381836,-46.30508041381836,-46.30508041381836,-46.30508041381836,-46.30508041381836,-46.30508041381836,-46.30508041381836,-46.30508041381836,-46.30508041381836,True
bonafide_LA_T_8874328.flac,-47.69541549682617,-26.4570369720459,-10.287837982177734,-8.899517059326172,-7.969275951385498,-6.118628978729248,-2.3484206199645996,-4.507315158843994,-9.198999404907227,-13.04714298248291,-15.011932373046875,-12.589863777160645,-11.300695419311523,-11.446609497070312,-10.528940200805664,-10.624456405639648,-12.002419471740723,-12.413979530334473,-12.926803588867188,-13.168042182922363,-15.007328033447266,-14.247151374816895,-13.89539623260498,-16.051719665527344,-17.40673065185547,-18.54141616821289,-19.323488235473633,-20.99168586730957,-22.78388214111328,-22.79070281982422,-20.892282485961914,-20.83142852783203,-21.109281539916992,-21.404470443725586,-21.879575729370117,-22.57094955444336,-22.688806533813477,-21.447635650634766,-20.644153594970703,-20.7049560546875,-22.39961814880371,-23.014101028442383,-22.79547882080078,-22.81100082397461,-22.069263458251953,-22.005144119262695,-23.459630966186523,-24.883129119873047,-23.092735290527344,-22.663610458374023,-22.591236114501953,-24.280248641967773,-23.103063583374023,-22.577932357788086,-24.00395965576172,-24.291990280151367,-23.637989044189453,-22.651891708374023,-22.37488555908203,-23.487703323364258,-22.514503479003906,-23.193384170532227,-24.215850830078125,-23.031126022338867,-23.575904846191406,-25.063261032104492,-24.431095123291016,-24.286685943603516,-25.60112762451172,-24.697771072387695,-24.340526580810547,-24.502561569213867,-24.93370246887207,-26.888410568237305,-27.051334381103516,-27.27516746520996,-26.078495025634766,-26.255298614501953,-26.344486236572266,-24.905086517333984,-24.393184661865234,-23.163286209106445,-23.117399215698242,-23.276582717895508,-23.01947593688965,-24.21508026123047,-24.65708351135254,-25.667598724365234,-25.609106063842773,-26.349538803100586,-27.34369468688965,-27.663646697998047,-28.241613388061523,-28.71270179748535,-29.48219871520996,-30.0642032623291,-30.759370803833008,-31.763195037841797,-32.570953369140625,-32.848079681396484,-33.80143356323242,-33.669578552246094,-34.107276916503906,-34.05652618408203,-34.631980895996094,-35.61566925048828,-35.9656982421875,-35.317020416259766,-36.19367599487305,-36.01906967163086,-36.197696685791016,-36.49451446533203,-36.96110153198242,-38.11090087890625,-40.9383659362793,-45.854488372802734,-48.32915115356445,-48.33451461791992,-48.33451461791992,-48.33451461791992,-48.33451461791992,-48.33451461791992,-48.33451461791992,-48.33451461791992,-48.33451461791992,-48.33451461791992,-48.33451461791992,-48.33451461791992,True
bonafide_LA_D_1204220.flac,-47.3677978515625,-38.772281646728516,-23.092727661132812,-21.355504989624023,-23.829570770263672,-25.526565551757812,-24.816360473632812,-20.310848236083984,-16.1490478515625,-13.104686737060547,-16.2464542388916,-20.73849868774414,-24.050146102905273,-25.494705200195312,-25.244403839111328,-25.78626251220703,-23.782920837402344,-21.454824447631836,-20.561735153198242,-19.90669822692871,-21.4158992767334,-23.137189865112305,-25.095796585083008,-26.30442237854004,-25.938024520874023,-25.0518856048584,-23.489994049072266,-24.130735397338867,-26.724519729614258,-27.628978729248047,-26.549739837646484,-28.294334411621094,-30.612388610839844,-33.359619140625,-33.4215202331543,-33.021148681640625,-32.59450149536133,-33.14857864379883,-34.82054901123047,-32.874420166015625,-30.78609275817871,-29.800922393798828,-29.93585968017578,-30.395641326904297,-30.34712028503418,-31.291767120361328,-31.83424949645996,-30.541461944580078,-28.7021427154541,-28.659345626831055,-29.60365867614746,-30.124937057495117,-30.533369064331055,-30.82651138305664,-30.0103759765625,-29.13648796081543,-28.70289421081543,-30.25680160522461,-30.402467727661133,-30.464990615844727,-29.91254425048828,-28.690080642700195,-28.990753173828125,-29.03536033630371,-29.22305679321289,-29.74178695678711,-29.212242126464844,-27.900108337402344,-29.05361557006836,-31.76034927368164,-30.111356735229492,-27.13294219970703,-28.394906997680664,-30.744609832763672,-27.860876083374023,-27.56015396118164,-30.099361419677734,-28.743791580200195,-27.600914001464844,-27.831331253051758,-26.284866333007812,-26.36571502685547,-27.515336990356445,-27.211727142333984,-29.803728103637695,-29.276765823364258,-29.821012496948242,-30.56128692626953,-29.224079132080078,-31.60794448852539,-29.705766677856445,-30.76245880126953,-29.47705841064453,-29.33829689025879,-29.51447868347168,-29.902830123901367,-31.410913467407227,-33.67827606201172,-34.56659698486328,-34.837894439697266,-36.45225524902344,-37.029388427734375,-36.70132827758789,-38.30439376831055,-38.97981262207031,-37.8792610168457,-37.67058181762695,-37.75229263305664,-37.30552673339844,-36.80195999145508,-36.61692810058594,-36.212852478027344,-36.98969650268555,-38.625579833984375,-40.012935638427734,-43.867984771728516,-47.34172439575195,-47.407413482666016,-47.407413482666016,-47.407413482666016,-47.407413482666016,-47.407413482666016,-47.407413482666016,-47.407413482666016,-47.407413482666016,-47.407413482666016,-47.407413482666016,-47.407413482666016,True
bonafide_LA_D_7869886.flac,-46.32638168334961,-29.98080062866211,-14.640979766845703,-12.330705642700195,-5.597014904022217,-1.8950245380401611,-2.223773241043091,-6.672372341156006,-11.386293411254883,-13.181425094604492,-10.857994079589844,-9.335880279541016,-11.615514755249023,-14.337127685546875,-13.716719627380371,-12.218477249145508,-10.159666061401367,-8.34657096862793,-9.887466430664062,-11.625020027160645,-13.101509094238281,-13.012786865234375,-13.24282169342041,-13.247346878051758,-14.079404830932617,-16.586414337158203,-18.44367218017578,-18.536457061767578,-19.64862823486328,-20.703044891357422,-21.332298278808594,-21.387754440307617,-21.142295837402344,-22.436412811279297,-22.782331466674805,-23.330673217773438,-23.335695266723633,-23.50958251953125,-22.88374900817871,-21.362869262695312,-20.399730682373047,-19.153470993041992,-20.10842514038086,-21.944271087646484,-21.39031982421875,-21.005388259887695,-21.2560977935791,-21.577232360839844,-21.563156127929688,-22.265411376953125,-22.67323112487793,-21.71076202392578,-20.73282814025879,-19.60176658630371,-19.72593116760254,-20.343324661254883,-19.73723030090332,-19.423290252685547,-19.36284828186035,-20.847890853881836,-22.813217163085938,-22.718460083007812,-24.38128089904785,-23.22510528564453,-23.00555419921875,-23.62236785888672,-23.124401092529297,-23.835670471191406,-23.46201515197754,-24.634191513061523,-25.148517608642578,-24.132633209228516,-24.22808837890625,-23.86308479309082,-23.793977737426758,-24.36147117614746,-25.83855438232422,-24.939477920532227,-23.641172409057617,-23.043737411499023,-23.706735610961914,-24.768943786621094,-26.79301643371582,-27.409957885742188,-28.19516944885254,-27.69917869567871,-27.84663200378418,-28.887060165405273,-29.298372268676758,-28.55611801147461,-27.35874366760254,-26.56572151184082,-26.889541625976562,-27.092382431030273,-28.148178100585938,-29.30706024169922,-30.10266876220703,-30.084836959838867,-31.771202087402344,-33.13176727294922,-32.70978927612305,-32.43406677246094,-31.992576599121094,-31.281822204589844,-31.44159507751465,-31.876665115356445,-32.5092658996582,-32.963592529296875,-32.86137390136719,-32.33236312866211,-32.46393585205078,-32.53059387207031,-31.583887100219727,-30.544273376464844,-32.581417083740234,-39.57671356201172,-46.4412727355957,-46.6641731262207,-46.6641731262207,-46.6641731262207,-46.6641731262207,-46.6641731262207,-46.6641731262207,-46.6641731262207,-46.6641731262207,-46.6641731262207,-46.6641731262207,-46.6641731262207,True
bonafide_LA_T_8631342.flac,-40.30604934692383,-14.333769798278809,2.193415641784668,1.8986034393310547,-5.248932838439941,-7.4567766189575195,-6.252747058868408,-7.987710475921631,-11.785541534423828,-11.26850700378418,-12.094430923461914,-13.974740028381348,-15.016319274902344,-14.031978607177734,-13.840765953063965,-15.368659019470215,-15.838316917419434,-14.965493202209473,-16.274768829345703,-17.332324981689453,-17.86775016784668,-17.700294494628906,-17.873334884643555,-20.474266052246094,-21.200183868408203,-20.913740158081055,-19.596141815185547,-20.36322021484375,-21.21323585510254,-20.89125633239746,-21.557998657226562,-24.832334518432617,-28.34825897216797,-28.201826095581055,-27.645851135253906,-27.38172149658203,-25.06743812561035,-23.00934600830078,-23.10491180419922,-22.57640266418457,-22.169668197631836,-21.70024299621582,-22.141971588134766,-22.524158477783203,-21.87063980102539,-22.32501983642578,-21.694358825683594,-21.623287200927734,-22.69215202331543,-25.048866271972656,-26.703012466430664,-28.207605361938477,-27.98403549194336,-26.216712951660156,-26.072742462158203,-26.88889503479004,-26.110429763793945,-27.061506271362305,-27.509117126464844,-26.284290313720703,-26.16983985900879,-27.41666603088379,-29.190202713012695,-29.428565979003906,-28.026628494262695,-27.64657211303711,-28.607851028442383,-27.403486251831055,-26.284223556518555,-26.33501625061035,-27.153118133544922,-28.36708641052246,-29.35784149169922,-29.50103187561035,-30.58733367919922,-29.779253005981445,-29.186635971069336,-29.24458122253418,-29.157928466796875,-27.88690185546875,-28.728845596313477,-29.247709274291992,-27.52096176147461,-27.33475112915039,-27.070817947387695,-27.052555084228516,-29.048297882080078,-32.12800216674805,-32.450565338134766,-34.01259994506836,-33.67814636230469,-35.2698974609375,-37.10158920288086,-36.8380012512207,-35.99284744262695,-36.905616760253906,-37.67426681518555,-37.7556266784668,-38.8047981262207,-39.66276931762695,-40.59697723388672,-40.93463897705078,-41.38021469116211,-40.97507858276367,-40.40121841430664,-40.0557746887207,-39.523582458496094,-39.03440475463867,-38.68717956542969,-38.83103561401367,-39.9369010925293,-39.78520965576172,-40.30878448486328,-41.86466979980469,-43.72166442871094,-48.96751022338867,-50.84090805053711,-50.84090805053711,-50.84090805053711,-50.84090805053711,-50.84090805053711,-50.84090805053711,-50.84090805053711,-50.84090805053711,-50.84090805053711,-50.84090805053711,-50.84090805053711,-50.84090805053711,True
bonafide_LA_E_8594684.flac,-49.11642837524414,-33.08017349243164,-17.089736938476562,-15.712657928466797,-17.232234954833984,-16.48714256286621,-9.37007999420166,-2.503223180770874,-2.187084436416626,-7.2781548500061035,-14.364616394042969,-18.30475616455078,-18.219005584716797,-17.541906356811523,-14.35777759552002,-11.738567352294922,-9.569782257080078,-10.767276763916016,-13.591204643249512,-15.176125526428223,-16.56194496154785,-17.148229598999023,-17.382963180541992,-17.27595329284668,-17.583345413208008,-18.78618049621582,-21.004959106445312,-25.52336311340332,-27.78839111328125,-28.358386993408203,-28.163232803344727,-27.581077575683594,-25.134729385375977,-22.489654541015625,-20.69213104248047,-22.833534240722656,-25.711454391479492,-28.378124237060547,-28.38359832763672,-24.994504928588867,-21.802371978759766,-20.299291610717773,-20.14043617248535,-20.446699142456055,-22.7292423248291,-25.464462280273438,-27.06507110595703,-27.202716827392578,-25.630647659301758,-24.03122329711914,-24.743864059448242,-26.008718490600586,-27.725980758666992,-27.685623168945312,-26.761045455932617,-25.17420768737793,-23.519943237304688,-23.87296485900879,-25.350341796875,-27.606557846069336,-26.6811580657959,-23.207181930541992,-21.912015914916992,-21.712961196899414,-23.0053768157959,-22.871618270874023,-21.2558536529541,-21.077322006225586,-22.31669807434082,-22.87895393371582,-22.507970809936523,-22.275508880615234,-22.516542434692383,-24.1696834564209,-25.090078353881836,-24.40518569946289,-24.693632125854492,-28.302734375,-26.74357032775879,-27.260887145996094,-29.31545639038086,-29.122182846069336,-29.167232513427734,-30.131818771362305,-30.039945602416992,-28.02033805847168,-27.997987747192383,-27.475326538085938,-26.205230712890625,-26.51104164123535,-26.888212203979492,-27.26798439025879,-28.977252960205078,-29.105072021484375,-30.425722122192383,-30.75341796875,-31.776601791381836,-31.435884475708008,-31.06862449645996,-31.77281379699707,-32.043758392333984,-31.76871109008789,-32.2154426574707,-33.92991638183594,-35.93162155151367,-35.85102844238281,-37.84416198730469,-37.398738861083984,-35.774906158447266,-35.55839920043945,-35.02302551269531,-35.23413848876953,-35.193058013916016,-35.24830627441406,-36.84640884399414,-42.47279739379883,-49.01325607299805,-49.137176513671875,-49.137176513671875,-49.137176513671875,-49.137176513671875,-49.137176513671875,-49.137176513671875,-49.137176513671875,-49.137176513671875,-49.137176513671875,-49.137176513671875,-49.137176513671875,True
